marital,education,housing,loan,age,balance,duration
1,2,1,0,50,11804,83
2,0,1,0,50,-19,407
2,1,0,0,47,0,141
0,1,1,0,25,26,66
0,1,1,0,27,274,483
0,2,0,0,31,55,215
1,0,0,1,58,3,55
1,1,0,0,34,1969,252
1,1,0,0,60,221,92
1,2,0,0,34,169,115
1,1,1,0,29,2,96
2,2,0,0,49,20727,285
1,1,1,1,27,65,59
0,1,0,0,21,123,379
0,1,1,1,34,194,1015
1,1,1,0,53,1925,153
1,1,1,1,42,645,349
2,2,1,0,33,893,279
1,1,0,0,32,3275,326
1,1,1,0,36,1314,330
0,2,1,0,27,434,127
1,0,1,0,35,2708,178
1,1,1,0,38,381,126
0,2,1,0,38,5774,406
1,1,1,1,35,8,19
0,1,1,0,31,203,442
2,1,0,0,35,89,203
2,2,1,0,31,146,297
0,2,1,0,43,-56,146
0,1,1,0,31,456,322
1,0,1,0,40,1117,280
1,1,1,0,33,288,306
1,1,0,0,55,602,324
1,0,1,0,42,714,18
0,2,1,0,28,810,137
0,2,1,0,30,1243,86
0,2,1,0,28,0,1560
1,1,0,0,38,2678,282
0,1,0,0,25,2354,149
1,1,0,0,36,56,481
0,2,1,0,34,3821,649
1,1,0,0,35,262,96
0,2,0,0,51,2242,11
0,2,0,0,34,3092,115
1,1,1,1,33,320,167
1,0,0,1,49,230,176
1,1,1,0,44,373,122
2,2,1,0,49,2564,744
1,0,1,0,36,95,255
1,1,1,0,59,169,181
1,1,1,0,36,725,123
1,0,1,1,37,2079,299
0,1,1,0,35,-196,45
1,0,1,0,32,885,127
0,1,0,0,29,2800,202
1,0,1,0,37,-137,800
1,2,0,0,61,1332,156
0,2,1,0,34,2360,137
0,2,0,0,39,1914,94
1,0,0,0,53,2295,65
0,1,0,1,38,294,172
1,2,0,0,56,1803,305
0,2,0,0,35,7918,497
2,1,0,1,42,527,112
1,1,1,0,30,2150,465
1,1,1,0,45,5244,18
0,1,0,0,26,141,128
1,1,1,0,23,83,199
1,1,0,0,58,3635,273
1,2,1,0,34,0,611
1,0,1,0,49,287,155
1,1,1,0,35,463,104
1,1,0,0,49,0,141
0,1,0,0,31,2137,413
2,1,0,0,45,1738,79
2,1,0,0,32,18,52
2,2,1,0,57,1016,462
2,0,1,0,58,2538,680
0,1,0,0,36,0,37
0,1,1,1,38,245,71
1,1,1,0,45,-149,287
1,1,1,1,34,470,217
1,1,1,1,35,456,100
1,2,0,0,49,276,62
1,1,1,0,50,706,1250
1,1,0,0,63,23047,530
2,1,0,1,32,409,74
1,1,1,0,37,-308,168
2,1,0,0,53,587,561
0,0,0,0,21,8278,445
1,0,1,0,31,7424,54
1,1,1,0,37,4153,35
0,1,1,0,32,1139,57
0,1,1,0,28,235,102
2,2,0,0,42,2517,569
1,1,0,0,31,84,264
1,0,0,0,45,3388,36
2,2,1,0,51,-227,404
1,2,1,0,48,408,132
1,1,1,0,51,531,267
0,1,0,0,37,127,83
2,1,0,0,39,458,744
1,2,0,0,36,980,349
1,1,0,0,29,2326,195
1,1,1,0,48,440,611
0,1,0,0,35,2467,319
2,1,1,0,31,-186,21
1,1,1,0,42,2256,315
1,0,1,1,55,199,192
0,2,1,0,38,455,255
1,1,1,0,48,622,95
1,0,1,0,56,-255,9
2,1,0,0,68,4189,897
1,0,1,0,26,-157,60
1,1,1,0,40,4795,57
1,0,0,0,59,96,88
0,1,0,0,24,139,430
0,1,1,0,32,566,61
1,2,1,0,33,0,122
0,1,1,0,26,396,302
2,2,1,0,51,0,534
1,1,1,0,31,631,211
1,2,1,0,51,7816,76
1,1,0,0,32,444,63
2,0,1,0,54,138,173
1,1,1,1,37,-1006,226
0,2,0,0,37,2087,167
1,0,0,0,55,9997,118
1,2,0,0,58,96,850
0,2,0,0,36,1324,85
1,2,1,0,39,141,788
0,2,1,0,27,450,49
1,1,1,0,31,1243,32
0,1,1,0,27,-3,265
0,2,0,0,33,61,836
1,1,1,0,41,1638,327
0,2,1,0,30,0,58
0,1,0,0,33,607,110
1,1,0,0,58,18,70
0,2,1,0,35,361,169
0,2,0,0,31,86,150
1,0,0,1,40,69,171
2,1,0,0,42,640,545
1,2,1,0,56,73,122
0,0,1,0,32,12198,178
1,0,1,0,39,2615,88
1,2,0,0,54,1411,56
0,2,0,0,28,3290,201
0,0,0,0,40,1970,579
0,2,1,1,37,411,142
0,2,1,1,32,0,440
0,1,1,0,29,305,18
2,1,0,0,60,1091,441
2,2,1,1,43,1440,149
1,1,1,0,45,1345,120
2,1,0,0,44,14,167
1,1,1,0,45,744,211
1,1,1,1,33,-346,29
1,2,1,0,54,107,324
0,1,1,1,26,586,215
1,0,1,0,52,2144,60
1,1,0,0,32,687,161
0,2,1,0,30,212,370
1,1,0,0,40,240,68
1,2,0,0,67,3810,1206
1,2,1,1,42,239,191
0,2,1,0,37,6889,108
1,2,1,0,43,1825,742
0,2,1,0,28,187,263
1,1,0,0,56,488,146
1,0,0,0,59,116,129
0,1,1,1,52,-346,147
0,2,1,0,25,2206,114
1,1,1,0,48,113,255
1,1,0,0,42,233,98
1,1,0,1,55,393,176
0,1,0,0,22,2488,449
1,1,0,0,54,2693,222
1,1,1,0,38,1283,60
1,0,1,0,48,750,90
2,2,0,1,60,-361,76
1,0,1,1,48,551,1064
2,1,1,0,30,377,524
1,1,1,0,52,-519,442
1,0,1,0,52,17,30
0,2,0,0,33,506,176
1,0,0,1,54,3859,104
0,2,1,0,28,4513,167
1,1,1,0,41,1245,123
1,1,1,0,28,2,750
1,0,1,1,34,926,142
2,1,1,0,40,221,154
0,2,1,0,30,365,76
1,2,0,0,55,6770,167
1,0,1,1,44,-972,114
1,2,0,1,34,396,166
0,1,1,0,25,-371,147
1,1,1,0,34,352,52
1,0,1,0,56,340,1220
0,1,0,0,33,2085,501
1,2,0,0,35,841,301
1,2,0,0,56,2333,244
2,0,1,0,50,94,184
1,2,1,0,53,261,154
1,2,1,0,43,58,48
2,2,1,0,45,0,170
1,1,1,0,40,26,230
0,2,1,0,35,485,205
1,1,0,0,49,10,135
1,1,1,0,35,-138,197
1,1,1,0,60,8837,144
1,1,1,0,41,356,90
2,2,1,1,29,607,240
0,2,1,0,43,983,97
1,2,0,0,64,826,101
0,1,0,0,34,229,154
1,1,1,0,28,339,100
1,2,1,0,36,3043,254
1,1,0,1,29,39,184
0,2,1,0,34,-552,312
0,1,1,0,26,24299,704
0,1,1,0,33,716,234
1,1,0,0,58,571,54
1,0,1,0,37,397,13
1,1,1,1,53,-2,144
1,0,0,0,47,145,255
2,2,1,0,45,0,325
1,1,1,0,37,0,412
1,1,0,1,56,101,330
1,2,0,1,50,92,192
0,1,1,0,41,224,22
2,1,1,0,73,7111,146
0,2,1,0,34,318,133
0,1,0,0,33,123,175
1,0,0,0,57,1896,248
0,1,0,0,32,427,11
0,1,0,0,25,7604,107
1,1,1,0,29,87,1330
1,0,0,1,51,56,149
1,1,0,0,30,776,861
1,1,1,0,38,155,248
1,2,1,0,35,249,127
1,1,1,0,31,1030,180
2,1,1,0,60,555,261
0,2,1,0,30,440,129
0,2,1,0,41,0,635
0,1,1,1,36,616,156
1,2,1,0,33,1808,99
0,2,0,0,32,470,286
1,2,1,0,46,1103,185
1,0,1,0,40,32,102
1,0,1,0,30,674,72
0,1,0,0,24,228,99
1,0,0,0,52,1515,20
0,1,0,0,30,110,132
1,2,0,1,36,733,124
0,1,1,0,34,1259,379
1,1,1,0,33,946,163
0,1,1,0,28,207,329
0,2,1,0,27,2781,168
0,2,0,1,39,-41,40
1,1,0,0,31,69,640
0,1,0,0,34,1586,355
0,2,0,0,27,0,82
0,2,1,1,35,2043,159
1,1,1,0,60,2525,94
0,1,0,0,38,1137,316
0,1,0,1,25,82,104
1,2,0,0,43,3157,381
1,0,1,0,41,0,171
1,0,1,0,37,2120,655
0,2,1,0,35,0,262
1,1,0,0,48,2707,212
0,2,1,0,39,1107,407
1,0,0,0,43,1283,448
1,1,0,0,35,533,221
0,1,1,1,53,198,521
1,2,0,0,44,1791,201
1,0,0,0,59,1100,147
0,2,0,1,26,313,199
1,1,0,0,54,853,24
1,2,1,0,49,1468,88
1,1,0,0,45,706,78
1,0,0,0,52,924,93
1,2,1,1,54,3795,381
0,2,0,0,46,1808,221
2,0,1,0,33,20,172
0,2,1,1,33,136,347
1,0,0,0,55,319,124
1,2,0,0,38,206,350
1,1,0,1,60,851,112
1,2,0,0,46,5261,215
1,1,0,0,33,2368,5
0,2,1,0,31,874,190
1,1,1,0,39,93,72
1,2,0,0,35,286,949
0,1,1,0,27,92,274
0,2,1,1,41,285,135
2,1,1,0,49,-73,31
1,1,0,1,52,350,460
0,1,0,0,34,1313,176
1,1,0,0,30,137,407
1,1,1,0,39,1205,118
0,1,1,0,35,0,1174
0,1,0,0,30,447,426
1,1,0,0,31,111,70
2,1,1,1,52,3029,65
1,1,0,0,57,2,112
0,1,0,0,24,1925,1363
1,1,0,1,36,1733,204
1,1,0,0,31,1167,603
1,1,0,0,33,180,561
0,2,0,0,37,2173,158
1,2,1,0,26,3825,107
2,2,0,0,57,3287,277
1,0,1,0,33,1002,201
1,1,0,1,41,12,472
1,1,1,0,30,1743,192
1,1,0,0,47,1083,141
0,1,1,0,37,3,82
2,2,0,1,43,-410,189
0,1,0,0,26,3244,390
1,1,0,0,48,397,389
1,2,1,0,37,804,94
2,1,1,1,50,3423,192
0,1,0,0,38,0,452
1,2,1,0,33,2364,154
0,2,0,0,27,6791,174
2,1,1,0,36,3158,144
2,2,0,1,42,5331,135
0,1,0,0,40,61,68
1,1,1,0,29,844,157
0,2,1,0,39,54,204
0,2,0,0,45,1269,55
1,0,1,0,40,6110,217
0,1,1,0,44,-292,179
1,1,0,0,44,841,504
1,2,0,0,55,82,97
1,2,1,0,34,1265,397
0,1,0,0,41,800,899
2,2,1,0,48,700,488
2,2,1,0,52,12,33
0,1,1,0,28,216,66
0,1,1,0,28,6307,615
0,1,0,0,19,424,121
1,1,0,0,31,671,119
0,1,1,0,45,0,38
1,1,1,0,41,1483,66
1,1,1,0,37,561,632
0,2,0,0,35,415,164
0,1,1,1,27,77,123
0,2,0,1,27,136,146
2,1,0,0,59,1,335
0,2,0,0,37,198,304
2,1,1,0,38,2674,163
1,1,1,0,44,1025,116
1,2,1,1,45,0,147
1,2,0,0,39,442,10
0,1,1,0,43,592,260
1,1,0,0,34,354,358
1,0,1,0,31,263,75
1,2,0,0,36,539,176
1,1,0,1,33,1264,100
1,1,1,0,30,873,792
1,1,1,0,29,-420,77
1,1,1,0,43,1916,565
1,0,1,0,39,0,112
0,1,0,0,26,1256,404
0,1,0,0,31,887,427
0,1,1,1,38,884,113
0,2,0,0,43,0,331
1,2,0,0,29,451,152
1,0,0,0,59,741,194
1,1,1,0,42,2157,149
0,1,1,0,37,934,242
1,1,1,0,51,7,8
1,0,1,0,48,-254,210
1,0,1,1,45,137,187
0,0,1,1,25,6,174
1,1,1,0,38,27,404
1,2,1,0,50,5124,111
0,2,0,0,31,34,121
0,1,0,0,37,681,187
0,2,1,1,29,41,151
0,1,1,0,23,158,139
0,1,0,0,26,100,445
2,1,1,0,41,220,142
0,2,0,0,38,1418,52
1,2,1,0,25,333,399
0,2,0,0,27,838,162
0,2,0,0,35,670,301
1,0,0,0,39,0,178
1,1,1,0,35,4731,249
1,2,0,0,48,732,255
1,2,0,0,70,15834,90
1,2,1,0,34,498,84
1,2,0,0,61,2931,125
2,1,1,1,51,115,136
1,1,0,0,50,3370,531
2,2,1,0,36,36,227
0,1,1,0,44,59,9
1,1,1,0,54,42,514
0,2,1,1,54,1464,425
1,0,1,0,46,469,75
0,1,1,0,33,237,1052
0,1,1,0,26,-36,482
1,1,0,1,36,10,310
1,2,0,0,50,3117,174
0,1,0,0,41,5329,397
1,1,0,0,44,0,302
1,2,1,0,32,357,175
0,1,1,0,26,1231,230
1,1,1,1,45,2926,477
1,2,1,0,43,1924,244
1,1,0,0,49,314,30
1,1,1,0,34,1,290
2,1,1,0,32,-34,147
1,2,0,0,48,5473,232
1,2,0,0,32,4089,114
0,0,0,1,26,344,62
1,1,1,0,37,1784,19
1,1,0,1,45,128,275
1,2,0,1,41,15787,175
0,2,0,0,32,1742,231
0,2,0,0,50,592,445
1,1,1,0,37,982,127
0,1,1,0,47,-874,528
1,2,1,1,42,2106,162
2,2,0,0,47,8,62
1,2,1,0,35,1095,210
2,1,0,0,55,3450,110
0,1,1,0,29,703,129
1,1,1,0,43,205,226
1,0,0,1,47,830,795
1,2,0,0,30,1785,235
1,1,0,1,47,0,644
1,0,1,1,30,9,323
0,0,1,1,38,0,84
1,1,1,0,39,18,102
1,1,0,0,34,87,33
2,1,1,0,34,336,313
0,2,1,0,50,0,393
1,2,1,1,51,0,263
0,2,0,0,28,386,867
1,1,1,1,42,71,165
1,1,1,0,43,1450,227
1,1,0,0,39,276,334
1,1,1,0,35,289,80
1,1,1,0,31,1358,527
1,0,1,0,34,2026,100
1,1,0,0,52,941,89
0,2,1,0,29,16,43
1,1,1,0,27,818,188
0,2,0,0,31,1815,1541
1,1,1,0,56,344,221
2,0,1,0,40,4,171
1,0,0,0,57,6900,255
2,0,0,0,51,886,167
1,2,0,0,51,209,130
2,1,1,0,47,8515,14
1,2,0,0,47,1105,180
0,2,0,0,32,6746,199
1,1,0,0,53,3079,759
1,2,1,0,60,553,343
0,2,0,0,31,3283,258
1,1,1,0,34,183,339
2,1,1,0,34,140,81
1,2,0,0,39,1069,422
1,0,1,0,54,24,34
0,2,0,0,34,2671,119
1,2,0,0,36,918,58
1,1,0,0,39,0,366
0,1,1,0,33,1883,121
1,2,0,0,44,1802,105
1,1,1,1,46,125,119
1,1,1,1,45,159,251
0,1,0,0,28,0,452
1,2,1,0,30,1567,1133
0,1,1,1,25,-55,242
0,1,1,0,40,1670,161
1,1,1,0,38,1280,916
1,1,1,0,58,1301,261
2,0,0,0,56,29,52
1,1,0,0,35,8883,33
1,2,1,0,42,0,88
1,2,1,1,33,455,122
1,1,0,0,33,183,457
1,2,0,0,61,32685,1447
1,1,1,0,40,264,222
1,1,1,0,43,3305,387
2,1,0,0,38,-17,11
2,1,0,1,55,225,116
1,1,0,0,33,1076,88
1,1,1,0,33,524,156
0,1,1,0,55,1854,34
1,1,1,0,39,1,506
1,1,0,1,52,192,93
0,1,1,0,28,289,83
0,1,1,0,33,1277,827
1,0,0,0,52,1624,114
1,0,0,0,39,1846,306
1,2,1,0,53,241,137
1,1,1,1,33,527,81
1,0,1,1,33,170,113
0,1,1,0,29,577,18
1,1,0,1,41,-190,808
1,2,0,1,38,678,82
1,1,1,0,35,89,145
0,0,1,0,35,21,129
1,2,0,0,30,151,121
0,2,1,0,36,918,127
1,0,1,0,50,15035,158
0,2,0,0,32,12607,203
0,2,1,0,27,574,196
1,1,1,0,51,0,173
1,1,1,0,40,260,306
0,1,1,0,26,1700,13
2,0,1,0,43,515,182
1,1,1,0,35,24,81
1,2,1,0,36,280,252
1,2,0,0,34,606,97
1,0,1,1,58,650,114
1,2,0,0,52,6,57
2,1,1,0,31,81,139
0,0,1,0,28,1518,204
2,2,1,0,36,276,131
0,1,0,0,31,253,262
0,1,0,0,26,551,531
2,1,1,0,50,717,113
1,2,0,0,29,53,128
1,2,1,1,30,-340,156
1,0,0,0,65,3629,148
1,1,0,0,52,851,87
2,1,0,0,52,0,215
0,1,0,0,28,2,60
0,1,1,0,30,265,681
1,2,0,0,41,254,183
2,1,0,0,43,62,67
0,1,1,0,44,275,7
2,0,1,0,37,117,125
1,2,0,0,45,0,100
1,2,0,0,54,0,282
1,0,0,0,56,379,58
0,2,0,0,31,1899,1914
1,2,1,0,41,0,161
1,2,1,0,32,-360,176
0,2,0,0,32,813,114
0,1,1,0,36,524,95
1,0,1,0,46,1757,396
2,1,0,1,53,305,192
1,2,1,0,34,2594,161
2,0,1,0,35,300,945
1,1,0,1,45,-847,312
1,1,1,0,46,22,153
2,1,1,0,48,295,123
1,1,0,0,61,1191,214
2,2,1,0,36,0,21
1,2,1,0,43,489,130
1,1,1,0,35,1163,284
1,2,0,0,46,157,150
0,1,0,0,39,2022,105
1,1,0,0,71,91,87
1,1,0,1,31,-84,75
2,0,1,0,59,191,252
0,1,1,0,30,613,180
0,1,1,0,31,783,221
1,0,1,0,43,361,87
1,1,1,0,32,-238,427
1,1,0,1,44,14,827
1,1,1,1,37,18,103
0,0,0,0,43,1354,183
1,1,1,1,30,-366,102
2,0,0,0,42,273,354
0,1,0,0,53,2892,527
0,2,1,0,50,0,102
1,0,0,1,56,306,212
1,1,0,0,51,-192,176
1,1,1,0,29,3615,93
2,0,1,0,29,2597,112
1,1,0,0,53,65,99
1,0,1,0,26,0,425
1,0,1,1,47,434,278
1,1,1,0,24,1222,369
1,2,1,0,57,132,174
1,2,0,0,43,1800,103
1,1,1,0,42,682,285
1,0,1,0,56,13,123
0,2,0,0,29,251,212
1,0,1,0,36,0,59
1,1,1,0,35,4872,34
1,2,1,1,28,120,130
1,0,1,0,37,61,156
0,1,0,0,29,115,340
1,1,1,0,32,8043,202
0,2,0,0,33,0,30
2,1,0,0,52,225,58
2,1,1,0,33,-18,244
1,2,0,0,62,0,299
1,1,0,0,31,6699,436
1,1,1,0,40,877,207
0,0,0,0,46,1190,316
1,2,1,0,37,658,838
2,0,1,0,50,8583,59
1,1,0,0,34,247,401
1,1,1,1,46,349,127
1,1,1,0,37,685,968
0,1,1,0,34,19348,316
1,1,1,0,48,3754,249
1,0,0,0,49,518,1917
1,1,1,0,45,-839,68
1,1,1,1,34,241,85
1,1,0,0,56,5838,116
1,1,0,0,31,395,174
0,1,1,0,25,-230,113
1,0,1,0,41,759,79
2,1,1,0,38,446,373
1,2,0,0,59,1831,122
1,2,0,0,40,558,50
2,2,1,1,54,2171,1034
1,1,0,0,39,224,421
0,1,0,1,35,475,936
0,1,1,0,34,302,282
1,1,1,1,33,438,129
1,1,1,0,33,1,261
1,1,0,0,62,816,28
1,1,0,0,40,1872,112
1,2,1,0,44,309,676
1,0,0,0,80,997,746
1,0,1,0,43,4998,93
1,0,1,1,34,252,654
1,1,1,0,53,90,67
1,2,1,0,46,618,54
1,1,0,0,37,693,75
0,2,1,0,33,149,424
0,1,0,0,34,1363,258
0,1,0,0,30,151,276
1,1,1,0,36,-206,122
1,2,1,0,38,1198,63
1,1,1,0,34,1988,53
0,2,0,0,36,419,122
2,1,0,0,47,186,112
1,2,1,0,41,1468,237
1,2,0,1,28,476,630
1,1,1,0,47,3940,211
1,0,1,0,40,104,470
2,1,0,0,61,4243,315
1,1,0,0,55,0,172
1,1,0,0,49,-507,148
0,2,1,0,37,0,366
1,2,1,0,48,269,149
1,1,0,0,49,3570,62
1,1,0,1,35,-550,874
1,0,0,0,57,3109,482
1,0,1,0,39,499,156
1,1,0,1,34,563,150
1,1,0,0,61,3114,381
1,1,1,0,38,1442,113
1,2,1,0,40,342,133
0,2,0,1,21,243,181
0,1,1,0,38,-591,71
1,1,1,1,37,54,106
1,0,0,0,41,4112,764
1,1,0,1,41,-700,309
1,0,1,0,44,280,193
1,1,1,0,46,1733,546
0,2,0,0,26,617,157
0,1,1,1,29,3672,1210
1,2,0,0,55,440,556
0,1,1,0,30,-97,126
1,0,0,0,53,2581,828
1,2,1,0,31,334,449
0,1,1,1,32,644,198
1,1,0,1,55,1467,277
2,1,0,0,43,1612,262
0,1,1,0,42,30,98
1,1,1,0,36,52,351
1,1,1,0,45,137,427
1,0,1,0,42,1520,115
1,0,1,0,33,2720,147
1,1,0,0,36,580,633
0,1,1,1,36,376,180
1,1,0,0,49,652,198
1,2,0,0,37,29,404
0,1,1,0,31,516,271
1,2,1,0,56,779,164
0,2,0,1,21,242,131
1,1,1,0,25,894,328
1,1,1,0,34,2447,330
0,2,1,0,37,-1,223
1,1,0,1,46,292,7
0,2,0,0,30,6493,132
1,1,0,0,48,5,65
1,1,0,0,51,427,233
0,2,0,0,31,0,78
0,1,1,0,30,359,362
1,1,1,1,42,146,670
1,2,0,0,32,92,116
1,1,1,0,36,0,187
0,1,0,0,35,183,516
0,1,0,0,33,329,224
0,1,0,1,25,616,117
1,0,1,0,54,244,337
1,1,1,1,31,658,268
0,2,0,0,32,2559,889
1,1,1,0,30,817,208
2,1,0,0,47,-105,192
1,1,1,0,41,2490,115
1,2,1,1,35,0,86
1,1,0,1,46,190,154
2,2,0,0,53,253,202
1,1,0,1,48,334,270
1,1,0,0,66,3409,801
0,1,0,0,31,125,360
0,2,0,0,33,5276,572
1,1,1,0,52,2001,95
0,1,1,0,30,1649,206
1,1,1,1,32,4,132
1,0,1,0,52,3798,1208
1,1,1,0,50,0,717
2,0,0,0,35,0,55
1,0,1,0,27,237,283
1,1,1,0,56,102,267
1,2,1,0,33,0,310
2,1,1,0,35,0,183
1,0,0,0,44,3113,331
2,2,1,0,45,24598,313
2,1,1,0,29,-489,249
1,2,0,0,54,6507,145
0,1,1,0,42,1279,347
0,1,0,0,60,739,261
0,1,1,0,26,-214,86
1,2,0,0,36,19,189
1,2,1,0,37,23,71
1,1,1,0,36,138,84
1,1,1,0,40,8150,347
0,2,1,0,32,2280,206
1,2,0,0,29,2305,82
2,1,0,0,58,916,244
1,1,1,0,33,0,330
0,0,1,0,36,91,371
0,1,1,0,28,-16,251
0,0,0,0,28,198,976
1,2,0,0,42,441,296
0,1,1,1,32,674,169
0,1,1,0,33,572,1296
0,1,1,0,43,-63,92
1,2,0,0,43,0,132
1,2,1,0,32,500,24
1,0,1,1,36,0,18
1,1,1,0,30,2,1000
2,0,0,0,58,3858,53
1,2,0,0,37,0,143
1,2,0,0,32,1570,156
0,2,0,0,30,347,229
0,2,0,0,30,19358,258
0,2,0,0,34,2570,190
2,2,1,1,38,1927,527
1,1,1,1,28,139,72
1,1,1,1,42,0,854
1,0,1,0,30,386,253
1,0,1,0,42,0,71
1,1,0,1,32,159,177
1,1,0,0,58,983,139
1,1,1,0,36,63,56
2,1,1,0,31,1656,208
0,1,0,0,37,1534,267
1,1,1,0,41,0,114
1,1,1,0,36,753,351
1,2,0,0,40,2430,87
1,1,0,0,35,640,461
1,1,1,0,46,417,219
0,1,1,0,30,53,352
0,2,1,0,28,385,203
0,2,1,0,25,505,37
1,2,0,0,43,0,147
1,1,1,0,33,543,244
1,0,0,0,79,3025,166
1,2,1,1,51,5350,612
1,0,1,0,36,1580,615
1,1,1,0,59,437,73
0,2,0,0,31,16,73
1,2,0,0,57,297,633
1,1,0,0,53,0,353
1,1,0,0,38,167,145
1,1,1,0,57,3867,71
0,2,0,0,28,1942,445
1,2,0,0,77,0,286
1,1,1,0,42,0,82
1,2,0,1,51,9796,110
1,1,1,0,40,1270,1049
1,2,1,1,60,6684,173
0,2,0,0,36,0,134
2,1,1,0,35,828,87
0,2,0,0,26,1078,99
1,0,0,0,45,7353,536
0,2,1,0,30,62,90
0,1,1,0,32,659,12
1,0,0,0,40,400,317
2,2,1,0,49,-2049,169
1,2,1,0,34,2287,895
0,1,1,0,24,681,180
0,1,1,0,42,2036,259
2,1,0,0,37,496,118
0,1,1,0,31,297,279
1,1,1,0,49,0,67
0,2,1,0,35,992,1416
1,1,1,0,61,4248,71
2,0,1,0,36,-127,320
0,2,1,0,42,336,142
1,1,1,0,38,-165,230
2,0,0,0,49,235,626
2,1,0,1,41,1499,59
1,1,1,0,40,1836,750
1,1,1,0,37,408,28
1,0,1,0,43,249,33
1,1,1,0,37,965,119
1,1,1,1,43,227,124
1,1,0,0,45,751,176
0,1,0,0,35,113,143
1,0,1,0,40,1758,1230
0,2,1,0,28,0,125
1,1,1,0,30,-27,65
1,1,1,0,31,11512,179
1,1,0,0,58,381,79
1,0,1,0,50,40,152
2,1,1,0,33,2,165
0,1,1,0,43,4990,58
2,2,1,1,49,1342,253
1,0,1,0,39,186,208
1,0,1,1,51,1203,25
0,1,1,0,27,331,203
1,2,1,0,44,17747,8
1,2,0,0,60,759,136
0,1,0,0,33,1173,844
1,1,1,0,34,40,302
2,0,0,0,35,118,12
1,0,0,0,59,0,66
1,1,0,0,48,0,311
1,1,0,0,37,859,246
0,1,0,0,40,-1,173
2,2,0,0,46,25,564
1,1,1,0,52,555,314
1,1,1,0,25,53,331
1,2,1,0,32,721,128
1,1,0,0,44,584,78
1,2,1,0,34,35,76
1,2,1,0,48,998,121
1,2,0,0,35,62,226
1,2,0,0,52,583,209
1,0,1,0,31,951,206
2,2,1,0,47,-478,27
1,1,1,0,34,0,261
1,1,1,0,46,1465,86
1,1,1,0,29,2,339
1,1,0,0,47,0,110
0,0,0,0,26,-35,243
1,1,0,0,33,58,144
1,2,1,1,39,0,107
1,1,1,1,44,249,173
1,1,1,0,33,0,78
1,1,0,0,50,195,168
1,0,0,1,55,202,60
1,1,1,1,45,5346,187
2,1,1,1,36,664,266
1,1,1,0,60,819,110
0,2,1,1,31,247,273
1,1,1,0,28,629,107
1,1,0,0,59,561,323
1,1,1,0,50,0,171
1,1,0,0,67,1146,259
0,1,0,1,28,-7,293
1,1,0,0,59,116,268
1,1,0,0,34,800,144
1,1,1,0,41,0,182
2,1,1,0,48,1598,84
1,1,1,1,52,-732,61
1,2,1,0,34,8029,593
1,1,1,0,30,0,512
1,2,0,0,48,157,417
2,1,1,0,56,99,155
1,0,0,0,60,21292,242
1,1,1,1,49,175,70
1,1,0,1,43,-213,543
1,1,1,0,51,107,99
1,1,1,0,34,966,16
1,2,1,0,60,2557,415
1,1,1,1,45,1786,78
2,2,0,0,39,126,170
1,2,1,0,56,8741,318
1,1,1,0,46,70,229
1,2,0,0,55,8037,114
0,2,1,0,30,2995,329
2,2,0,0,58,5701,92
1,1,1,1,57,4168,47
1,1,1,1,32,126,538
0,1,1,0,29,500,273
1,1,0,0,52,1645,248
1,1,1,0,39,251,342
0,0,0,0,27,223,103
1,1,1,0,34,134,159
1,2,1,0,33,7,780
0,1,1,0,30,387,75
0,0,1,0,38,0,284
1,2,0,0,32,1086,379
1,2,0,0,52,6909,223
2,1,0,1,32,86,703
0,1,1,0,43,1707,369
1,2,1,0,31,1755,588
1,2,0,0,50,830,60
0,1,1,0,34,-115,360
1,1,1,0,38,4771,217
1,2,1,0,37,8730,149
1,1,1,0,38,3732,379
0,1,1,1,26,467,90
2,0,0,0,58,6,228
0,1,0,0,26,387,506
1,2,0,0,36,170,493
1,0,1,0,37,236,101
0,1,1,0,27,194,326
0,2,1,0,31,0,97
1,1,1,0,32,2561,135
1,1,0,1,54,0,97
0,2,1,0,29,187,154
1,1,0,0,38,0,151
0,0,1,0,29,-63,410
1,1,1,0,32,1066,180
0,2,0,0,35,0,81
0,2,1,1,33,102,199
0,1,0,0,49,0,121
1,1,0,0,44,630,192
0,1,0,1,29,37,309
1,0,1,1,29,1101,165
1,1,1,0,36,-9,137
2,0,0,1,51,1927,322
2,1,0,0,35,0,129
1,1,1,0,51,760,411
1,0,0,0,67,585,109
1,0,0,0,54,2587,236
1,1,1,0,41,2081,53
1,0,1,0,51,202,200
1,0,0,1,54,2132,91
1,2,0,1,47,274,313
0,2,0,0,41,195,125
1,2,1,0,33,113,145
2,0,1,0,41,210,383
1,2,0,0,34,218,109
1,0,1,0,59,99,43
0,1,1,0,42,0,127
1,1,0,0,51,335,234
0,1,1,0,26,261,371
0,1,1,0,31,626,211
1,0,0,0,32,8291,131
1,1,1,1,51,-491,805
1,0,1,0,56,186,108
1,1,1,0,32,413,67
0,2,1,0,31,438,130
2,0,0,0,76,86,192
1,1,0,0,57,2192,208
1,0,0,1,26,158,416
0,2,1,1,31,170,168
0,2,0,0,33,1021,734
0,1,1,0,23,0,171
1,2,0,0,32,1517,202
1,1,1,0,28,222,101
1,0,0,0,50,2190,269
1,1,0,0,57,3754,1063
1,2,0,0,32,1900,121
0,1,0,0,36,755,355
1,1,0,1,57,65,171
1,2,1,1,35,0,70
